timestamp,endpoint,participant_id,predicted_id,ground_truth_should_match,predicted_match,confidence_score,threshold,faces_detected,lighting_condition,processing_time_ms,session_id,notes
2026-07-02T17:14:15.044681,/students/enroll,P18,P18,True,True,,0.4,1,,1781.0634999768808,,enroll_success
2026-07-02T17:14:22.029075,/attendance/face_recognize,P18,P18,,True,0.0,0.4,1,,2350.0266999471933,70864282-3ed2-4581-bf1c-55a789f203b1,confirmed
2026-07-02T17:14:24.886289,/attendance/face_recognize,,,,False,0.4106214744608523,0.4,1,,2512.802299926989,70864282-3ed2-4581-bf1c-55a789f203b1,Rejected: No match found.
2026-07-02T17:14:27.583962,/attendance/face_recognize,,,,False,0.4038307410081711,0.4,1,,2378.499299986288,70864282-3ed2-4581-bf1c-55a789f203b1,Rejected: No match found.
2026-07-02T17:14:30.378104,/attendance/face_recognize,P18,P18,True,True,0.20331880863450227,0.4,1,,2412.366300006397,70864282-3ed2-4581-bf1c-55a789f203b1,already_confirmed
2026-07-02T17:14:32.660137,/attendance/face_recognize,P18,P18,True,True,0.2760551243400883,0.4,1,,1967.9830999812111,70864282-3ed2-4581-bf1c-55a789f203b1,already_confirmed
2026-07-02T17:16:21.091492,/students/enroll,P19,P19,True,True,,0.4,1,,1579.8431999282911,,enroll_success
2026-07-02T17:16:29.948457,/attendance/face_recognize,P19,P19,,True,0.0,0.4,1,,2686.3820999860764,1e6aa163-e9ab-4a66-9898-34b24ca34a78,confirmed
2026-07-02T17:16:32.328483,/attendance/face_recognize,P04,P04,,True,0.3969377097702693,0.4,1,,2116.961600026116,1e6aa163-e9ab-4a66-9898-34b24ca34a78,confirmed
2026-07-02T17:16:35.620289,/attendance/face_recognize,P19,P19,True,True,0.32673552463945593,0.4,1,,2899.832799914293,1e6aa163-e9ab-4a66-9898-34b24ca34a78,already_confirmed
2026-07-02T17:16:38.990454,/attendance/face_recognize,P19,P19,True,True,0.2947559002090909,0.4,1,,2909.1291000368074,1e6aa163-e9ab-4a66-9898-34b24ca34a78,already_confirmed
2026-07-02T17:16:41.831286,/attendance/face_recognize,P19,P19,True,True,0.26069471798878063,0.4,1,,2472.554999985732,1e6aa163-e9ab-4a66-9898-34b24ca34a78,already_confirmed
2026-07-02T17:18:37.457771,/students/enroll,P20,P20,True,True,,0.4,1,,1715.401100111194,,enroll_success
2026-07-02T17:18:46.150447,/attendance/face_recognize,P20,P20,,True,0.0,0.4,1,,2598.393200081773,4aa56e6b-d44a-45da-8034-51c8a777a4bf,confirmed
2026-07-02T17:18:49.039974,/attendance/face_recognize,P20,P20,True,True,0.34599692755794204,0.4,1,,2503.582200035453,4aa56e6b-d44a-45da-8034-51c8a777a4bf,already_confirmed
2026-07-02T17:18:51.711425,/attendance/face_recognize,P20,P20,True,True,0.24782202524942012,0.4,1,,2346.8405000166968,4aa56e6b-d44a-45da-8034-51c8a777a4bf,already_confirmed
2026-07-02T17:18:54.501564,/attendance/face_recognize,P20,P20,True,True,0.18209681400157657,0.4,1,,2452.161499997601,4aa56e6b-d44a-45da-8034-51c8a777a4bf,already_confirmed
2026-07-02T17:18:58.358530,/attendance/face_recognize,P20,P20,True,True,0.18851550032834802,0.4,1,,2827.682999894023,4aa56e6b-d44a-45da-8034-51c8a777a4bf,already_confirmed
